# t = 0
0.47 40.3599
0.48 41.3433
0.49 42.3332
0.5 43.3296
0.51 44.3327
0.52 45.3423
0.53 46.3585
0.54 47.3813
0.55 48.4106
0.56 49.4464
0.57 50.4886
0.58 51.5374
0.59 52.5924
0.6 53.6539
0.61 54.7215
0.62 55.7954
0.63 56.8755
0.64 57.9615
0.65 59.0536
0.66 60.1515
0.67 61.2552
0.68 62.3646
0.69 63.4795
0.7 64.5999
0.71 65.7257
0.72 66.8566
0.73 67.9927
0.74 69.1337
0.75 70.2795
0.76 71.43
0.77 72.585
0.78 73.7444
0.79 74.908
0.8 76.0756
0.81 77.2471
0.82 78.4224
0.83 79.6012
0.84 80.7833
0.85 81.9686
0.86 83.157
0.87 84.3481
0.88 85.5419
0.89 86.7381
0.9 87.9365
0.91 89.137
0.92 90.3393
0.93 91.5433
0.94 92.7487
0.95 93.9553
0.96 95.163
0.97 96.3715
0.98 97.5807
0.99 98.7902
1 100

# t = 1.428
0 0
0.01 0.880803
0.02 1.76172
0.03 2.64288
0.04 3.52439
0.05 4.40636
0.06 5.28893
0.07 6.17219
0.08 7.05627
0.09 7.94128
0.1 8.82734
0.11 9.71455
0.12 10.603
0.13 11.4929
0.14 12.3842
0.15 13.2772
0.16 14.1718
0.17 15.0682
0.18 15.9666
0.19 16.8669
0.2 17.7694
0.21 18.6741
0.22 19.581
0.23 20.4903
0.24 21.4021
0.25 22.3165
0.26 23.2335
0.27 24.1533
0.28 25.0759
0.29 26.0013
0.3 26.9297
0.31 27.8611
0.32 28.7957
0.33 29.7333
0.34 30.6742
0.35 31.6184
0.36 32.566
0.37 33.5169
0.38 34.4712
0.39 35.4291
0.4 36.3904
0.41 37.3553
0.42 38.3239
0.43 39.296
0.44 40.2718
0.45 41.2513
0.46 42.2345
0.47 43.2213
0.48 44.212
0.49 45.2063
0.5 46.2044
0.51 47.2063
0.52 48.2119
0.53 49.2212
0.54 50.2343
0.55 51.251
0.56 52.2715
0.57 53.2957
0.58 54.3235
0.59 55.3549
0.6 56.39
0.61 57.4286
0.62 58.4707
0.63 59.5163
0.64 60.5654
0.65 61.6178
0.66 62.6736
0.67 63.7326
0.68 64.7949
0.69 65.8604
0.7 66.9289
0.71 68.0005
0.72 69.0751
0.73 70.1525
0.74 71.2327
0.75 72.3157
0.76 73.4013
0.77 74.4895
0.78 75.5802
0.79 76.6733
0.8 77.7686
0.81 78.8662
0.82 79.9659
0.83 81.0675
0.84 82.1711
0.85 83.2765
0.86 84.3836
0.87 85.4923
0.88 86.6025
0.89 87.714
0.9 88.8269
0.91 89.9409
0.92 91.0559
0.93 92.1719
0.94 93.2886
0.95 94.4061
0.96 95.5242
0.97 96.6427
0.98 97.7616
0.99 98.8808
1 100

# t = 1.7136
0 0
0.01 0.932163
0.02 1.86439
0.03 2.79676
0.04 3.72932
0.05 4.66215
0.06 5.59532
0.07 6.52888
0.08 7.46291
0.09 8.39747
0.1 9.33262
0.11 10.2684
0.12 11.205
0.13 12.1423
0.14 13.0805
0.15 14.0195
0.16 14.9596
0.17 15.9006
0.18 16.8428
0.19 17.7861
0.2 18.7306
0.21 19.6763
0.22 20.6234
0.23 21.5718
0.24 22.5216
0.25 23.4729
0.26 24.4256
0.27 25.38
0.28 26.3359
0.29 27.2935
0.3 28.2528
0.31 29.2137
0.32 30.1765
0.33 31.141
0.34 32.1074
0.35 33.0757
0.36 34.0458
0.37 35.0179
0.38 35.9919
0.39 36.9679
0.4 37.946
0.41 38.926
